PERMNO,date,PRC,VOL,RET,SHROUT
93436,2023-12-01,238.83000,120589428,-0.005207,3178921
93436,2023-12-04,235.58000,103685304,-0.013608,3178921
93436,2023-12-05,238.72000,137383283,0.013329,3178921
93436,2023-12-06,239.37000,125946633,0.002723,3178921
93436,2023-12-07,242.64000,106696749,0.013661,3178921
93436,2023-12-08,243.84000,102674872,0.004946,3178921
93436,2023-12-11,239.74001,97348481,-0.016814,3178921
93436,2023-12-12,237.00999,94968562,-0.011387,3178921
93436,2023-12-13,239.28999,145836743,0.009620,3178921
93436,2023-12-14,251.05000,159025080,0.049145,3178921
93436,2023-12-15,253.50000,135321130,0.009759,3178921
93436,2023-12-18,252.08000,116089652,-0.005602,3178921
93436,2023-12-19,257.22000,106287817,0.020390,3178921
93436,2023-12-20,247.14000,124527509,-0.039188,3178921
93436,2023-12-21,254.50000,109157466,0.029781,3178921
93436,2023-12-22,252.53999,93148541,-0.007701,3178921
93436,2023-12-26,256.60999,86700724,0.016116,3178921
93436,2023-12-27,261.44000,106250779,0.018822,3178921
93436,2023-12-28,253.17999,113250680,-0.031594,3178921
93436,2023-12-29,248.48000,100321201,-0.018564,3178921
